Section Name,Exp,Site,Hole,Core,Type,Sect,A/W,Offset (cm),Depth CSF-A (m),Depth CSF-B (m),Bulk density (GRA),Timestamp (UTC),Instrument,Instrument group,Text ID,Test No.,Comments
,,,,,,,,cm,m,m,m^-1,,,,,,
318-U1357A-1H-3-A,318,U1357,A,1,H,3,A,133.9,4.339,4.31,1.051,2/3/10 14:30,GRA1,WRMSL,SECT2109241,16812271,
318-U1357A-1H-3-A,318,U1357,A,1,H,3,A,136.4,4.364,4.335,1.07,2/3/10 14:30,GRA1,WRMSL,SECT2109241,16812271,
318-U1357A-1H-3-A,318,U1357,A,1,H,3,A,138.9,4.389,4.36,1.063,2/3/10 14:30,GRA1,WRMSL,SECT2109241,16812271,
318-U1357A-1H-3-A,318,U1357,A,1,H,3,A,141.4,4.414,4.385,1.025,2/3/10 14:30,GRA1,WRMSL,SECT2109241,16812271,
318-U1357A-1H-3-A,318,U1357,A,1,H,3,A,143.9,4.439,4.409,1.051,2/3/10 14:30,GRA1,WRMSL,SECT2109241,16812271,
318-U1357A-1H-3-A,318,U1357,A,1,H,3,A,146.5,4.465,4.435,1.03,2/3/10 14:30,GRA1,WRMSL,SECT2109241,16812271,
318-U1357A-1H-3-A,318,U1357,A,1,H,3,A,149,4.49,4.46,1.063,2/3/10 14:30,GRA1,WRMSL,SECT2109241,16812271,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,0,4.5,4.47,0.738,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,2.5,4.525,4.495,0.766,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,5,4.55,4.52,0.924,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,7.6,4.576,4.545,0.998,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,10.1,4.601,4.57,0.999,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,12.6,4.626,4.595,1.004,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,15.1,4.651,4.62,1.026,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,17.6,4.676,4.645,1.03,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,20.1,4.701,4.67,1.048,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,22.6,4.726,4.694,1.039,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,25.1,4.751,4.719,1.038,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,27.6,4.776,4.744,1.019,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,30.1,4.801,4.769,1.03,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,32.6,4.826,4.794,0.993,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,35.1,4.851,4.819,1.006,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,37.6,4.876,4.843,1.007,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,40.1,4.901,4.868,1.008,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,42.6,4.926,4.893,1.032,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,45.2,4.952,4.919,0.997,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,47.7,4.977,4.944,1.044,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,50.2,5.002,4.969,1.012,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,52.7,5.027,4.993,0.997,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,55.2,5.052,5.018,0.968,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,57.7,5.077,5.043,1.002,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,60.2,5.102,5.068,1.003,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,62.7,5.127,5.093,0.977,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,65.2,5.152,5.118,0.989,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,67.7,5.177,5.142,0.961,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,70.2,5.202,5.167,0.976,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,72.7,5.227,5.192,0.986,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,75.2,5.252,5.217,0.987,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,77.7,5.277,5.242,1.003,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,80.2,5.302,5.267,0.968,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,82.8,5.328,5.292,1.038,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,85.3,5.353,5.317,0.988,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,87.8,5.378,5.342,1.001,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,90.3,5.403,5.367,0.992,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,92.8,5.428,5.392,0.948,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,95.3,5.453,5.417,0.965,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,97.8,5.478,5.441,0.972,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,100.3,5.503,5.466,0.968,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,102.8,5.528,5.491,0.998,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,105.3,5.553,5.516,0.995,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,107.8,5.578,5.541,0.964,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,110.3,5.603,5.566,0.961,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,112.8,5.628,5.59,0.962,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,115.3,5.653,5.615,0.934,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,117.8,5.678,5.64,0.926,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,120.4,5.704,5.666,0.955,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,122.9,5.729,5.691,0.956,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,125.4,5.754,5.716,0.938,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,127.9,5.779,5.74,0.964,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,130.4,5.804,5.765,0.919,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,132.9,5.829,5.79,0.978,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,135.4,5.854,5.815,0.999,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,137.9,5.879,5.84,0.979,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,140.4,5.904,5.865,0.902,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,142.9,5.929,5.889,0.95,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,145.4,5.954,5.914,0.902,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,147.9,5.979,5.939,0.964,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-4-A,318,U1357,A,1,H,4,A,150.4,6.004,5.964,0.594,2/3/10 14:35,GRA1,WRMSL,SECT2109271,16813211,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,2.1,6.021,5.981,0.998,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,4.7,6.047,6.007,0.953,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,7.2,6.072,6.032,0.936,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,9.7,6.097,6.057,0.93,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,12.2,6.122,6.082,0.944,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,14.7,6.147,6.106,0.877,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,17.2,6.172,6.131,0.942,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,19.7,6.197,6.156,0.962,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,22.2,6.222,6.181,0.924,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,24.7,6.247,6.206,0.886,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,27.2,6.272,6.231,0.921,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,29.7,6.297,6.256,0.937,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,32.2,6.322,6.281,0.934,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,34.7,6.347,6.306,0.923,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,37.2,6.372,6.331,0.918,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,39.8,6.398,6.357,0.941,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,42.3,6.423,6.382,0.889,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,44.8,6.448,6.406,0.887,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,47.3,6.473,6.431,0.898,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,49.8,6.498,6.456,0.933,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,52.3,6.523,6.481,0.934,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,54.8,6.548,6.506,0.92,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,57.3,6.573,6.531,0.932,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,59.8,6.598,6.556,0.951,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,62.3,6.623,6.581,0.927,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,64.8,6.648,6.606,0.909,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,67.3,6.673,6.631,0.925,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,69.8,6.698,6.656,0.893,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,72.3,6.723,6.68,0.896,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,74.8,6.748,6.705,0.926,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,77.4,6.774,6.731,0.938,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,79.9,6.799,6.756,0.914,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,82.4,6.824,6.781,0.927,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,84.9,6.849,6.806,0.922,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,87.4,6.874,6.831,0.954,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,89.9,6.899,6.856,0.959,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,92.4,6.924,6.881,0.929,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,94.9,6.949,6.906,0.944,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,97.4,6.974,6.931,0.95,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,99.9,6.999,6.956,0.914,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,102.4,7.024,6.98,0.911,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,104.9,7.049,7.005,0.902,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,107.4,7.074,7.03,0.876,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,109.9,7.099,7.055,0.917,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,112.5,7.125,7.081,0.953,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,115,7.15,7.106,0.945,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,117.5,7.175,7.131,0.901,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,120,7.2,7.156,0.907,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,122.5,7.225,7.181,0.917,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,125,7.25,7.206,0.904,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,127.5,7.275,7.231,0.912,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,130,7.3,7.256,0.885,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,132.5,7.325,7.28,0.926,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,135,7.35,7.305,0.935,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,137.5,7.375,7.33,0.88,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,140,7.4,7.355,0.898,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,142.5,7.425,7.38,0.923,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-1H-5-A,318,U1357,A,1,H,5,A,145.1,7.451,7.406,0.926,2/3/10 14:51,GRA1,WRMSL,SECT2109301,16813551,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,0,7.6,7.6,0.867,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,2.5,7.625,7.625,0.741,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,5,7.65,7.65,0.873,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,7.5,7.675,7.675,0.858,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,10,7.7,7.7,0.868,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,12.5,7.725,7.725,0.849,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,15,7.75,7.75,0.928,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,17.5,7.775,7.775,0.936,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,20.1,7.801,7.801,0.891,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,22.6,7.826,7.826,0.882,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,25.1,7.851,7.851,0.895,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,27.6,7.876,7.876,0.806,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,30.1,7.901,7.901,0.932,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,32.6,7.926,7.926,0.929,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,35.1,7.951,7.951,0.913,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,37.6,7.976,7.976,0.899,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,40.1,8.001,8.001,0.886,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,42.6,8.026,8.026,0.917,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,45.1,8.051,8.051,0.844,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,47.6,8.076,8.076,0.836,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,50.1,8.101,8.101,0.879,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,52.6,8.126,8.126,0.937,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,55.1,8.151,8.151,0.881,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,57.6,8.176,8.176,0.858,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,60.2,8.202,8.202,0.879,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,62.7,8.227,8.227,0.932,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,65.2,8.252,8.252,0.928,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,67.7,8.277,8.277,0.904,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,70.2,8.302,8.302,0.894,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,72.7,8.327,8.327,0.936,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,75.2,8.352,8.352,0.913,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,77.7,8.377,8.377,0.897,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,80.2,8.402,8.402,0.832,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,82.7,8.427,8.427,0.873,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,85.2,8.452,8.452,0.833,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,87.7,8.477,8.477,0.82,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,90.2,8.502,8.502,0.881,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,92.7,8.527,8.527,0.813,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,95.3,8.553,8.553,0.836,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,97.8,8.578,8.578,0.857,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,100.3,8.603,8.603,0.795,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,102.8,8.628,8.628,0.769,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,105.3,8.653,8.653,0.737,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,107.8,8.678,8.678,0.807,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,110.3,8.703,8.703,0.836,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,112.8,8.728,8.728,0.85,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,115.3,8.753,8.753,0.852,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,117.8,8.778,8.778,0.901,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
318-U1357A-2H-1-A,318,U1357,A,2,H,1,A,120.3,8.803,8.803,0.898,2/3/10 15:07,GRA1,WRMSL,SECT2109471,16814581,
