HOLE:	763B
LEG:	122
TOP:	334.061005
BOTTOM:	574.853027
DEPTH	SGR	CGR	THOR	URAN	POTA	W1NG	W2NG	W3NG	W4NG	W5NG
409.6514	26.8799	22.6093	3.3045	0.4825	0.6635	56.3510	20.7852	9.2379	0.9238	0.0000
409.8038	27.9994	23.4642	3.4304	0.5124	0.6884	51.0253	29.0892	3.3381	1.9075	2.3844
409.9562	29.7564	24.6492	3.6042	0.5770	0.7231	64.6651	27.2517	7.8522	1.3857	1.3857
410.1086	30.5604	24.9897	3.6473	0.6293	0.7344	66.7563	28.2258	8.0645	0.0000	2.2401
410.2610	31.2366	24.9799	3.6363	0.7068	0.7360	60.9982	27.2643	4.6211	1.8484	1.8484
410.4134	29.3350	23.4914	3.4176	0.6602	0.6925	64.6353	30.4709	9.2336	1.3850	2.7701
410.5658	28.2920	22.6122	3.2224	0.6417	0.6799	50.3464	25.8661	7.8522	1.8476	0.9238
410.7182	26.9002	22.3800	3.0986	0.5107	0.6909	58.2794	17.1138	6.0130	1.8501	1.3876
410.8706	28.8713	24.1590	3.2533	0.5324	0.7639	69.6565	18.1298	6.2023	0.9542	1.4313
411.0230	31.0765	26.2341	3.5589	0.5471	0.8243	72.1649	23.7562	8.0681	1.7929	0.8965
411.1754	32.4941	27.3957	3.8200	0.5760	0.8403	75.8557	22.6642	6.9380	0.9251	0.4625
411.3278	32.7957	27.9306	3.9314	0.5496	0.8495	73.4750	24.9538	8.7800	0.4621	1.3863
411.4802	32.6512	27.9644	3.9087	0.5295	0.8559	76.7453	22.6537	9.2464	0.4623	1.3870
411.6326	34.6177	29.0266	3.9786	0.6316	0.9040	67.5301	29.1397	8.7882	1.8501	0.9251
411.7850	33.9830	28.6238	3.8959	0.6055	0.8969	91.0351	25.8780	9.7043	1.8484	2.3105
411.9374	34.3415	29.0073	3.9160	0.6026	0.9152	73.5090	23.1160	7.8595	0.9246	0.9246
412.0898	34.0017	30.2075	4.0532	0.4286	0.9580	78.0619	26.9179	6.7295	1.3459	1.3459
412.2422	36.4146	32.9621	4.3761	0.3900	1.0546	79.6376	34.8116	14.7830	1.4306	2.8612
412.3946	37.6906	34.5634	4.5559	0.3533	1.1123	98.8909	24.4917	12.0148	0.4621	0.4621
412.5470	36.8829	33.6974	4.4040	0.3599	1.0919	82.4004	34.4828	7.6131	1.7913	3.1348
412.6994	36.4201	33.6583	4.4577	0.3120	1.0790	75.7856	33.2717	9.2421	2.3105	3.6969
412.8518	35.1017	32.8141	4.3978	0.2584	1.0417	88.6836	29.0993	7.8522	1.3857	1.8476
413.0042	33.7644	31.1183	4.2423	0.2989	0.9737	75.8206	29.1262	7.8595	1.3870	0.4623
413.1566	32.8193	29.1195	4.0191	0.4180	0.9014	75.7856	19.4085	9.2421	1.3863	1.3863
413.3090	32.0942	27.0903	3.7512	0.5653	0.8362	77.1719	28.1885	8.7800	1.8484	1.3863
413.4614	32.1646	26.9108	3.7382	0.5935	0.8283	69.3161	25.4159	7.3937	0.4621	2.3105
413.6138	31.7359	26.9393	3.7568	0.5419	0.8263	73.5426	24.6637	7.1749	0.4484	2.2422
413.7662	31.9646	27.4446	3.8933	0.5106	0.8287	75.3363	28.2511	6.2780	0.0000	2.2422
413.9186	31.8960	27.0932	3.9044	0.5426	0.8060	79.6756	21.9466	6.2023	0.9542	0.0000
414.0710	29.5665	24.0370	3.4696	0.6247	0.7140	68.4551	26.8270	8.7882	1.3876	1.8501
414.2234	27.8141	22.0253	3.1309	0.6540	0.6638	59.2044	23.1267	4.1628	0.9251	0.9251
414.3758	26.0465	20.2358	2.7768	0.6565	0.6296	57.7634	19.8706	8.7800	1.8484	2.3105
414.5282	26.0831	21.1776	2.8893	0.5542	0.6622	60.5640	22.1914	6.4725	0.0000	0.9246
414.6806	25.3288	21.3853	2.9453	0.4455	0.6632	59.1771	21.7291	6.9348	2.7739	0.9246
414.8330	25.3133	22.6469	3.1517	0.3012	0.6959	59.1497	19.4085	3.2348	1.8484	0.0000
414.9854	26.3080	23.6692	3.2696	0.2981	0.7321	61.4887	23.5784	6.4725	0.9246	0.0000
415.1378	28.6134	25.5226	3.4767	0.3492	0.7991	68.3603	22.6328	7.8522	0.9238	2.7714
415.2902	29.1644	24.8433	3.3170	0.4882	0.7911	68.3603	24.9423	9.6998	1.8476	2.7714
415.4426	29.7557	24.5536	3.2550	0.5877	0.7865	71.1316	17.0901	5.0808	0.9238	0.9238
415.5950	30.5400	24.6930	3.2946	0.6605	0.7868	71.5605	24.4691	7.3869	0.4617	0.4617
415.7474	31.9964	26.2538	3.5256	0.6488	0.8320	74.7922	28.6242	6.9252	1.8467	0.4617
415.8998	32.0561	26.3626	3.4921	0.6432	0.8450	72.0554	28.1755	7.3903	0.4619	2.3095
416.0522	30.9845	25.3235	3.2833	0.6395	0.8258	71.1645	23.5675	9.7043	1.3863	1.3863
416.2046	29.7248	24.1494	3.0765	0.6299	0.7983	72.9455	21.6990	5.5402	0.0000	2.7701
416.3570	28.9910	24.2613	3.0685	0.5343	0.8064	64.6353	21.2373	8.7719	1.3850	1.8467
416.5094	29.0712	25.8618	3.2596	0.3626	0.8618	68.6368	23.8322	7.1497	0.0000	1.4299
416.6618	30.0726	27.6640	3.4523	0.2721	0.9287	73.4411	27.7136	6.0046	0.4619	0.9238
416.8142	29.7267	27.3849	3.3512	0.2646	0.9324	69.8104	28.2016	10.6334	1.3870	1.8493
416.9666	28.5510	26.0098	3.1160	0.2871	0.8988	60.9700	26.3279	9.6998	1.3857	0.4619
417.1190	26.9207	24.6243	2.9385	0.2594	0.8532	62.3845	26.3401	4.1590	0.9242	0.9242
417.2714	25.5115	24.0282	2.8923	0.1676	0.8276	60.0739	23.1054	6.0074	1.3863	2.3105
417.4238	25.3507	24.2522	2.9070	0.1241	0.8378	60.5360	14.3253	6.9316	0.4621	0.4621
417.5762	24.8445	24.0095	2.8630	0.0943	0.8323	64.6950	21.7190	5.5453	0.4621	0.4621
417.7286	26.5103	24.8266	2.9568	0.1902	0.8614	55.9150	21.7190	7.8558	0.9242	0.9242
417.8810	27.4593	25.1978	3.0122	0.2555	0.8720	63.8298	26.3645	6.4755	1.3876	0.9251
418.0334	30.4044	26.7676	3.2020	0.4109	0.9259	74.3993	18.0222	6.9316	0.9242	0.9242
418.1858	31.0272	26.9030	3.2195	0.4659	0.9304	85.5689	19.4265	8.7882	0.4625	1.3876
418.3382	31.1274	26.4175	3.1450	0.5321	0.9168	66.7563	28.2258	7.1685	0.4480	1.3441
418.4906	30.7596	26.3850	3.1393	0.4942	0.9160	63.8704	28.1220	8.1030	0.9533	0.9533
418.6430	29.5271	25.8893	3.0840	0.4110	0.8981	77.9570	26.4337	7.1685	0.8961	2.2401
418.7954	30.1982	27.0570	3.1912	0.3549	0.9449	58.6605	25.4042	8.7760	0.9238	1.3857
418.9478	28.6595	26.1827	3.0982	0.2798	0.9124	70.2403	30.9612	9.7043	0.9242	0.9242
419.1002	29.5398	27.1786	3.2075	0.2668	0.9488	69.9238	20.6186	7.1717	0.4482	1.3447
419.2526	29.1895	27.4144	3.3280	0.2005	0.9387	61.9224	30.4991	7.8558	1.3863	1.8484
419.4050	28.2941	27.0905	3.2945	0.1360	0.9264	79.6376	18.1211	6.6762	1.9075	1.9075
419.5574	27.2605	26.5279	3.2777	0.0828	0.8970	58.6917	23.7455	6.7204	0.4480	1.7921
419.7098	26.3909	25.5022	3.1696	0.1004	0.8586	60.5627	21.9361	8.1068	1.9075	0.9537
419.8622	24.5543	23.4212	2.9346	0.1280	0.7839	65.6192	21.7190	7.8558	0.9242	0.9242
420.0146	25.2226	23.8142	3.0168	0.1591	0.7906	50.8318	11.5527	6.4695	0.4621	0.4621
420.1670	25.3323	23.8252	3.0145	0.1703	0.7916	66.2785	28.6610	4.0305	0.0000	0.8957
420.3194	27.5342	25.7255	3.3034	0.2043	0.8452	71.5990	19.5704	5.2506	0.4773	1.4320
420.4718	28.0973	26.3786	3.4420	0.1942	0.8558	62.3318	19.7309	8.5202	0.8969	0.8969
420.6242	28.2386	27.0661	3.6228	0.1325	0.8601	68.8540	24.9538	7.8558	1.3863	2.7726
420.7766	28.4785	28.0473	3.7737	0.0487	0.8874	64.6950	25.4159	9.2421	0.4621	0.4621
420.9290	29.0391	29.0675	3.9024	-0.0032	0.9214	67.6826	19.7221	5.8270	0.8965	2.2411
421.0814	27.6464	27.6208	3.6900	0.0029	0.8791	75.3932	24.9769	8.7882	0.9251	0.9251
421.2338	28.1520	28.1031	3.7528	0.0055	0.8948	58.2794	21.2766	3.2377	0.9251	1.3876
421.3862	26.4753	26.6558	3.5598	-0.0204	0.8487	67.2948	28.7124	4.4863	0.4486	0.8973
421.5386	28.5647	29.3387	3.9323	-0.0875	0.9313	63.1720	25.0896	5.8244	0.0000	0.8961
421.6910	28.8903	29.8729	4.0246	-0.1110	0.9442	73.9713	24.9653	6.9348	1.3870	1.8493
421.8434	30.1812	30.8595	4.1528	-0.0766	0.9763	65.8602	29.1219	8.5125	0.8961	1.3441
421.9958	28.9658	29.2475	3.9127	-0.0318	0.9299	67.9612	24.5030	8.7841	2.3116	2.7739
422.1482	28.1260	27.9380	3.6633	0.0212	0.9029	64.0681	21.0573	7.1685	0.4480	1.7921
422.3006	25.5322	25.3546	3.3087	0.0201	0.8226	61.4319	22.6328	8.7760	0.4619	2.3095
422.4530	25.6868	25.2688	3.2736	0.0472	0.8245	48.5213	21.2569	8.3179	0.9242	1.3863
422.6054	24.8059	24.5033	3.2258	0.0342	0.7894	64.2032	23.5566	5.0808	1.3857	1.8476
422.7578	26.4235	25.6579	3.3662	0.0865	0.8288	55.4785	18.9552	7.8595	1.3870	1.3870
422.9102	26.4255	25.4759	3.3590	0.1073	0.8197	67.2069	20.0191	5.7197	0.9533	0.9533
423.0626	28.3218	26.7016	3.5062	0.1830	0.8620	65.6192	19.4085	8.3179	0.4621	1.3863
423.2150	28.7981	26.5948	3.4897	0.2489	0.8590	70.8203	24.2044	7.1717	0.4482	1.3447
423.3674	27.0676	24.6219	3.2454	0.2763	0.7924	67.0365	24.5030	5.5479	0.9246	0.9246
423.5198	25.2069	22.5620	2.9473	0.2988	0.7314	45.6989	18.8172	9.4086	1.3441	0.8961
423.6722	22.4354	19.7897	2.5640	0.2989	0.6457	59.2044	16.6512	7.4006	0.4625	0.4625
423.8246	23.7216	20.0744	2.5273	0.4120	0.6695	48.0814	16.6436	4.6232	0.4623	0.4623
423.9770	23.8821	19.1829	2.4028	0.5309	0.6422	61.4603	21.2569	4.6211	0.0000	1.3863
424.1294	24.9993	19.1891	2.3694	0.6564	0.6492	52.9580	22.4237	6.2023	0.9542	1.4313
424.2818	25.8798	19.3248	2.3616	0.7405	0.6586	49.3274	20.6278	7.1749	1.3453	1.7937
424.4342	28.4416	21.0531	2.5918	0.8347	0.7138	64.7549	24.9769	5.5504	1.3876	0.4625
424.5866	29.2135	21.4716	2.6987	0.8746	0.7170	77.6699	21.7291	7.3971	1.3870	1.3870
424.7390	28.7983	20.6064	2.6524	0.9255	0.6758	56.5022	23.7668	5.8296	0.8969	0.4484
424.8914	27.6247	19.5552	2.5056	0.9116	0.6436	60.0572	20.4957	7.1497	1.9066	0.9533
425.0438	28.6621	20.1578	2.5833	0.9608	0.6633	60.9319	25.5376	6.7204	0.8961	2.2401
425.1962	29.4381	20.7051	2.6957	0.9866	0.6729	60.9982	24.4917	8.7800	1.8484	0.9242
425.3486	28.4056	19.5538	2.6120	1.0000	0.6225	66.5127	23.0947	6.0046	0.4619	0.9238
425.5010	30.9463	20.5664	2.7641	1.1726	0.6514	56.0036	20.1613	7.1685	0.4480	0.8961
425.6534	31.4777	20.3254	2.6827	1.2599	0.6534	70.7024	32.3475	10.6285	3.2348	1.8484
425.8058	32.4048	20.9896	2.7207	1.2896	0.6846	68.7904	23.0840	6.9252	1.3850	0.4617
425.9582	29.7043	19.9444	2.5792	1.1026	0.6517	64.8236	20.0191	7.1497	0.4766	1.4299
426.1106	29.5743	20.5709	2.6577	1.0171	0.6726	63.7119	22.6223	3.6934	2.3084	2.3084
426.2630	30.5165	22.3156	2.9117	0.9265	0.7240	69.7782	19.4085	8.3179	1.3863	1.3863
426.4154	28.4155	21.5271	2.8279	0.7782	0.6947	67.8670	27.2392	7.3869	0.9234	0.9234
426.5678	26.0960	20.6036	2.7527	0.6205	0.6558	45.2447	19.8523	7.8486	0.4617	0.9234
426.7202	24.3452	19.6789	2.6581	0.5272	0.6206	53.1178	18.4757	5.5427	1.3857	0.9238
426.8726	24.4366	19.9303	2.7134	0.5091	0.6243	55.8633	24.9307	5.5402	0.9234	1.3850
427.0250	23.7818	19.5891	2.6914	0.4737	0.6088	50.8553	20.3421	3.6986	0.9246	0.4623
427.1774	24.4694	20.7935	2.8767	0.4153	0.6423	47.5970	21.2569	4.6211	0.0000	0.0000
427.3298	26.0298	22.6903	3.1425	0.3773	0.7002	60.5360	24.0296	10.1664	1.3863	0.9242
427.4822	27.2344	24.2964	3.3716	0.3319	0.7485	60.4839	21.5054	7.6165	0.4480	2.6882
427.6346	27.1737	24.7691	3.3812	0.2717	0.7741	60.5640	16.6436	5.5479	1.3870	1.3870
427.7870	27.9680	26.1318	3.4885	0.2074	0.8323	59.1663	29.5831	5.8270	0.0000	0.4482
427.9394	29.1948	28.1907	3.7033	0.1134	0.9097	67.0055	21.7190	7.8558	0.4621	2.7726
428.0918	30.1263	29.8411	3.9734	0.0322	0.9524	64.2626	24.9653	5.5479	1.3870	1.8493
428.2442	30.2502	31.1762	4.1962	-0.1046	0.9862	71.7167	25.1008	6.2752	0.8965	1.7929
428.3966	30.1779	32.2117	4.3694	-0.2298	1.0122	68.8858	25.4276	7.3971	0.9246	1.8493
428.5490	29.9437	32.4042	4.3708	-0.2780	1.0231	69.2841	24.0185	5.5427	0.9238	1.3857
428.7014	28.5874	31.2351	4.2723	-0.2991	0.9745	69.7137	24.4691	8.7719	0.9234	0.9234
428.8538	27.5724	29.9877	4.1843	-0.2729	0.9193	54.6350	25.0784	7.1652	0.8957	2.6870
429.0062	27.1524	29.3713	4.1647	-0.2507	0.8873	56.2172	25.2501	6.6698	1.4293	0.4764
429.1586	29.6944	31.5013	4.4854	-0.2041	0.9479	63.1438	25.9740	8.9566	0.8957	1.7913
429.3110	30.1393	31.7209	4.5309	-0.1787	0.9517	71.1316	28.6374	12.9330	1.3857	2.7714
429.4634	30.4232	31.5453	4.5652	-0.1268	0.9347	61.3799	25.0896	7.1685	0.4480	0.8961
429.6158	28.1987	28.9481	4.2276	-0.0847	0.8502	65.5586	25.8541	8.7719	0.9234	1.8467
429.7682	30.1318	30.4886	4.4580	-0.0403	0.8944	66.6050	18.0389	5.5504	0.4625	2.7752
429.9206	30.8462	31.4674	4.5873	-0.0702	0.9258	78.5582	26.3401	7.3937	0.0000	1.3863
430.0730	32.8373	33.0585	4.8030	-0.0250	0.9758	73.1143	23.1374	9.7177	1.3882	2.3137
430.2254	32.1151	32.1111	4.6450	0.0005	0.9519	71.3004	26.0090	10.3139	2.6906	0.8969
430.3778	30.5383	29.8130	4.2666	0.0819	0.8929	68.1920	22.8802	8.0754	1.3459	3.1404
430.5302	28.8703	28.0229	3.9884	0.0957	0.8436	62.9047	18.5014	7.4006	2.3127	0.9251
430.6826	28.3504	27.2083	3.8402	0.1290	0.8254	63.8298	19.4265	9.2507	0.9251	1.3876
430.8350	28.2694	26.8156	3.7829	0.1642	0.8139	70.8520	21.0762	4.0359	1.3453	1.7937
430.9874	28.4563	26.5488	3.7735	0.2155	0.8002	60.6201	20.8237	7.8667	1.3882	1.3882
431.1398	29.9429	27.1232	3.9459	0.3186	0.7996	64.1255	22.8700	6.2780	1.7937	2.2422
431.2922	31.4359	28.1005	4.1910	0.3768	0.8081	75.7856	27.2643	8.3179	1.3863	2.3105
431.4446	31.6393	28.2910	4.2779	0.3783	0.8020	69.4444	24.1935	8.9606	1.7921	1.7921
431.5970	29.2204	26.4723	3.9984	0.3105	0.7513	59.1224	28.6374	7.8522	0.4619	2.3095
431.7494	27.6433	25.5105	3.8218	0.2409	0.7302	55.5805	22.8597	8.5164	2.6894	0.4482
431.9018	27.1626	24.4441	3.6017	0.3071	0.7116	55.5805	25.1008	8.9646	0.4482	0.8965
432.0542	27.3224	23.9982	3.4838	0.3755	0.7089	61.4603	22.1811	6.9316	0.9242	0.9242
432.2066	27.0491	22.9712	3.3255	0.4607	0.6804	61.0264	22.1914	5.0855	1.3870	0.9246
432.3590	26.4341	22.1664	3.1914	0.4821	0.6601	53.1669	25.4276	7.3971	0.0000	0.9246
432.5114	26.8926	22.2620	3.2263	0.5231	0.6587	60.9982	17.5601	6.0074	0.9242	0.9242
432.6638	28.4510	23.4509	3.3222	0.5649	0.7090	65.6496	23.5784	3.2362	0.9246	1.8493
432.8162	30.0757	25.0256	3.5202	0.5705	0.7616	70.8520	23.7668	4.9327	1.7937	1.7937
432.9686	30.6985	26.0954	3.6015	0.5200	0.8078	66.6050	26.8270	6.0130	0.9251	3.7003
433.1210	31.5101	26.6199	3.6375	0.5525	0.8312	69.8104	22.1914	9.2464	0.0000	2.3116
433.2734	31.2374	26.5728	3.5781	0.5270	0.8403	78.1684	22.6642	10.1758	0.4625	1.3876
433.4258	30.5695	25.5490	3.4404	0.5672	0.8078	64.7249	25.4276	10.1711	2.3116	0.9246
433.5782	31.1043	26.3538	3.6431	0.5367	0.8146	60.0897	24.6637	9.4170	2.6906	0.8969
433.7306	31.1247	26.7369	3.7621	0.4957	0.8134	83.2948	27.7649	6.9412	0.9255	0.4627
433.8830	32.1863	28.2916	4.0172	0.4400	0.8535	70.4036	24.2152	5.3812	1.3453	2.2422
434.0354	29.2489	26.2822	3.6945	0.3352	0.8003	76.7808	24.0518	6.9380	1.3876	0.4625
434.1878	28.1694	25.4025	3.5075	0.3126	0.7860	63.2571	18.3939	5.8322	1.3459	1.7945
434.3402	26.3287	24.1654	3.2249	0.2444	0.7699	59.6145	24.6526	8.0681	0.4482	0.8965
434.4926	24.7716	22.9215	2.9316	0.2090	0.7554	63.8003	18.4928	5.5479	0.9246	2.3116
434.6450	24.1946	21.8845	2.6865	0.2610	0.7434	51.0982	13.8951	8.5164	0.4482	1.3447
434.7974	22.9221	19.6847	2.3530	0.3657	0.6813	55.6054	23.3184	6.7265	1.3453	0.4484
434.9498	24.0509	20.1356	2.4489	0.4423	0.6886	50.4396	20.8237	4.6275	0.4627	0.4627
435.1022	24.6265	21.1942	2.6274	0.3878	0.7149	57.3734	20.1703	6.2752	1.3447	0.8965
435.2546	25.0717	22.4050	2.8192	0.3013	0.7475	61.9224	23.1054	6.0074	1.8484	2.7726
435.4070	25.5080	23.3574	2.9058	0.2430	0.7859	52.0179	21.0762	8.0717	0.4484	1.3453
435.5594	25.9064	24.4686	3.0321	0.1624	0.8256	63.8003	19.4175	7.8595	0.4623	0.9246
435.7118	28.5266	27.5924	3.3993	0.1055	0.9350	69.5379	19.7398	8.5240	0.8973	0.8973
435.8642	28.9260	28.5200	3.5259	0.0459	0.9640	73.0467	27.7393	8.3218	0.4623	0.9246
436.0166	29.6493	28.4215	3.4996	0.1387	0.9634	62.0083	24.0629	8.3295	0.4627	1.3882
436.1690	28.5667	26.3786	3.2610	0.2472	0.8916	71.7489	22.4215	8.5202	0.4484	1.7937
436.3214	28.4925	25.7306	3.2119	0.3120	0.8636	65.4709	21.5247	8.5202	1.3453	0.4484
436.4738	27.1187	24.5672	3.1284	0.2882	0.8123	67.0365	17.1059	7.3971	1.3870	0.9246
436.6262	25.0892	22.9318	2.9276	0.2437	0.7568	58.7444	24.2152	4.4843	1.3453	2.6906
436.7786	24.5863	22.1194	2.7550	0.2787	0.7436	53.3393	18.3774	5.3788	0.0000	0.4482
436.9310	24.0183	21.4895	2.6176	0.2857	0.7341	55.8891	24.0185	7.8522	1.3857	0.9238
437.0834	24.4503	21.7316	2.6194	0.3071	0.7478	62.2481	16.5696	5.8218	0.8957	1.3435
437.2358	23.2634	20.8460	2.5339	0.2731	0.7131	50.8318	22.6433	7.3937	0.0000	1.3863
437.3882	24.6550	21.5880	2.6276	0.3465	0.7378	49.7535	19.2739	5.3788	1.3447	1.7929
437.5406	25.7962	21.9863	2.6748	0.4304	0.7517	67.4677	24.4917	6.9316	0.4621	0.9242
437.6930	28.2848	23.0103	2.7950	0.5959	0.7876	61.8652	24.0074	5.0785	1.8467	0.9234
437.8454	28.8105	22.6407	2.7429	0.6970	0.7763	70.3405	23.2975	5.8244	0.8961	1.7921
437.9978	29.1807	22.8986	2.7532	0.7097	0.7893	67.4677	26.3401	8.3179	1.3863	1.8484
438.1502	28.5093	23.0094	2.7001	0.6213	0.8063	69.8925	18.3692	7.1685	1.3441	0.8961
438.3026	28.6208	23.7905	2.7597	0.5457	0.8400	66.0813	23.5675	6.4695	0.9242	0.0000
438.4550	28.2924	24.3049	2.8228	0.4505	0.8575	73.0614	26.8938	5.8270	0.8965	0.8965
438.6074	28.5591	24.6873	2.9059	0.4374	0.8633	64.2032	20.3233	8.7760	0.4619	2.3095
438.7598	27.2637	23.1177	2.7297	0.4684	0.8067	63.3380	25.8900	8.3218	0.9246	0.9246
438.9122	25.7116	20.7820	2.4137	0.5569	0.7332	65.0516	21.0857	5.8322	0.0000	0.8973
439.0646	23.8137	18.5020	2.1409	0.6001	0.6543	53.3393	15.6880	7.6199	1.7929	0.0000
439.2170	23.7496	18.6101	2.1223	0.5806	0.6643	52.2423	21.2668	4.6232	0.4623	0.4623
439.3694	24.7484	19.7124	2.2180	0.5689	0.7096	64.2329	23.5675	4.6211	0.4621	0.9242
439.5218	23.9077	19.1422	2.1019	0.5384	0.6993	64.2626	18.0305	6.0102	0.9246	0.0000
439.6742	22.6581	17.9416	1.8945	0.5328	0.6704	46.1883	16.1435	7.1749	0.0000	0.8969
439.8266	23.0894	18.1185	1.8964	0.5616	0.6803	51.3413	19.8890	6.0130	0.0000	1.8501
439.9790	25.1940	20.0971	2.1297	0.5758	0.7494	63.6771	20.6278	5.8296	0.8969	1.3453
440.1314	26.7345	21.3126	2.3037	0.6125	0.7858	58.7181	17.4809	11.6540	1.3447	2.2411
440.2838	26.2719	20.9143	2.2938	0.6053	0.7646	62.9047	20.3515	7.8631	1.8501	0.9251
440.4362	25.3526	20.1614	2.2215	0.5865	0.7350	57.3013	20.7948	6.4695	1.8484	0.4621
440.5886	25.8170	21.2600	2.3689	0.5148	0.7699	57.3543	18.5014	4.6253	0.4625	0.4625
440.7410	25.9687	21.7689	2.4427	0.4745	0.7849	66.6358	22.2119	7.4040	1.3882	1.8510
440.8934	29.3867	24.5859	2.7603	0.5424	0.8862	61.0139	22.4316	4.4863	0.4486	0.4486
441.0458	30.4751	25.5941	2.9508	0.5514	0.9072	73.5756	30.9556	10.3185	0.4486	1.3459
441.1982	31.7295	26.6625	3.1480	0.5724	0.9305	71.1974	29.5885	6.4725	1.3870	1.3870
441.3506	28.3303	24.0110	2.9430	0.4880	0.8166	65.9489	22.8802	11.2158	1.3459	0.0000
441.5030	25.0784	20.6671	2.5826	0.4984	0.6931	53.6292	18.9552	6.4725	1.3870	0.9246
441.6554	23.9932	19.1553	2.4068	0.5466	0.6398	48.9008	21.0857	3.1404	0.4486	1.7945
441.8078	26.6213	20.7037	2.5870	0.6685	0.6943	57.7901	21.7291	6.9348	0.9246	1.3870
441.9602	29.2087	23.3442	2.9230	0.6625	0.7817	70.1219	29.1812	6.0976	0.4355	1.3066
442.1126	29.5037	24.3157	3.0864	0.5861	0.8060	69.3802	22.2017	9.2507	0.0000	1.8501
442.2650	27.9745	23.9766	3.0749	0.4517	0.7885	61.0546	22.2017	7.8631	0.9251	0.4625
442.4174	27.1458	23.6670	3.0994	0.3930	0.7657	64.1543	24.2261	3.5891	0.8973	0.4486
442.5698	27.8860	24.0955	3.2339	0.4282	0.7640	62.9338	20.8237	8.3295	1.3882	0.9255
442.7222	27.3694	23.1430	3.1917	0.4775	0.7169	69.5379	21.0857	5.3836	1.3459	2.2432
442.8746	26.0260	21.1181	2.9795	0.5545	0.6409	62.4422	14.8011	6.4755	0.9251	0.9251
443.0270	24.5389	19.4363	2.8283	0.5764	0.5729	52.0179	18.3857	5.3812	0.4484	2.6906
443.1794	24.7038	19.3497	2.8652	0.6049	0.5605	55.1322	18.3774	5.8270	2.6894	0.8965
443.3318	24.6593	19.3419	2.8625	0.6007	0.5606	56.8918	18.9639	9.2507	0.4625	0.9251
443.4842	25.4245	19.8165	2.8351	0.6336	0.5936	52.2906	19.4354	5.0902	0.9255	0.9255
443.6366	26.2397	19.2380	2.7158	0.7910	0.5835	56.8655	21.2668	8.7841	1.3870	2.3116
443.7890	28.5426	20.2188	2.8588	0.9404	0.6124	63.8298	24.0518	3.7003	0.4625	0.9251
443.9414	27.5581	19.4026	2.7919	0.9214	0.5781	70.8203	20.1703	6.7234	0.4482	1.7929
444.0938	26.9860	20.0807	2.9099	0.7801	0.5942	50.3930	22.1914	3.6986	1.3870	2.3116
444.2462	25.0845	19.1145	2.7412	0.6744	0.5713	57.8704	24.0741	4.6296	1.3889	0.4630
444.3986	26.2819	20.1577	2.8319	0.6919	0.6141	47.2004	29.1532	3.2392	0.9255	0.9255
444.5510	27.9327	20.4629	2.7726	0.8439	0.6436	61.9112	23.3288	4.9349	1.3459	0.0000
444.7034	29.8036	21.8464	2.8929	0.8989	0.7004	67.7738	23.7882	6.2837	2.6930	2.2442
444.8558	30.5337	21.9434	2.9082	0.9705	0.7030	61.4901	27.3788	8.5278	0.4488	1.7953
445.0082	31.5685	23.0517	3.0985	0.9622	0.7300	68.9177	21.7391	6.4755	0.4625	0.9251
445.1606	30.9608	21.5922	2.9263	1.0584	0.6790	71.1897	29.1448	12.9001	1.4333	0.0000
445.3130	31.1031	20.7414	2.7970	1.1706	0.6550	63.6486	21.9632	4.9305	1.7929	0.4482
445.4654	29.0167	18.2980	2.4402	1.2109	0.5833	64.9785	25.8003	6.2112	0.0000	1.9111
445.6178	28.7299	17.9796	2.3054	1.2145	0.5914	60.0897	18.8341	9.4170	1.7937	1.7937
445.7702	28.0595	17.9926	2.1599	1.1373	0.6209	58.7707	19.7398	8.9726	0.8973	1.3459
445.9226	28.4852	18.9096	2.1165	1.0818	0.6829	66.1119	18.9552	6.0102	1.3870	0.9246
446.0750	29.1552	20.6141	2.2779	0.9649	0.7502	64.2032	23.5566	10.1617	0.4619	0.9238
446.2274	30.0345	22.2874	2.4081	0.8752	0.8220	64.5161	26.8817	6.7204	1.3441	0.4480
446.3798	28.9032	21.8516	2.3182	0.7966	0.8143	72.5844	20.8044	8.7841	1.8493	2.3116
446.5322	28.3185	21.5269	2.2425	0.7673	0.8104	62.3557	19.3995	5.5427	1.3857	1.3857
446.6846	28.6026	22.2319	2.4188	0.7197	0.8166	66.3082	18.8172	7.1685	1.3441	0.8961
446.8370	28.8530	23.5909	2.6565	0.5945	0.8488	70.7568	32.2436	4.4783	1.3435	0.4478
446.9894	29.6228	24.8223	2.8224	0.5423	0.8877	63.1720	23.2975	4.4803	1.3441	0.8961
447.1418	28.1721	23.7453	2.6440	0.5001	0.8602	67.8984	24.4804	8.7760	0.4619	1.3857
447.2942	28.9089	24.2506	2.6747	0.5263	0.8836	60.4839	25.0896	8.5125	0.0000	0.4480
447.4466	27.9128	23.6395	2.5620	0.4828	0.8703	64.2329	23.1054	12.0148	0.9242	0.4621
447.5990	27.2992	23.1231	2.4874	0.4718	0.8549	62.2760	22.4014	7.1685	0.8961	0.4480
447.7514	28.2190	23.3753	2.4789	0.5472	0.8713	60.5920	19.4265	6.0130	0.4625	1.8501
447.9038	30.2394	24.5314	2.5793	0.6448	0.9188	74.8543	24.6526	8.0681	0.8965	0.8965
